Y;M;Vanguard500;US_Stocks;US_Mid_Cap;US_M_VALUE;US_M_GROWTH;US_Small_Cap;US_Small_V;US_Small_G;US_Large_Cap;US_Large_V;US_Large_G;US_Micro_Cap;Global_exUS_Stocks;Global_Bonds;LT_Treasury;IMT_Treasury;ST_Treasury;ST_Treasury_Old;ST_Treasury_3to6M;ST_Treasury_6to9M;LT_Corp_Bonds;TOT_US_Bonds;HY_Corp_Bonds;REIT;REIT2;MSCI_EUR;MSCI_WORLD;SP_EUROPE_REIT;SP_MSCI_Comm_TR
1994;1;0,0338;0,0308;0,0299;0,0304;0,0295;0,0364;0,035;0,0184;0,0338;0,0469;0,0206;0,0618;0,0992;0,0026;0,0223;0,013772623;0,002854;0,0067;0,00328307;0,003572011;0,0207;0,0139;0,022;0,0221;0,0299;0,049286519;0,064347966;0,079674674;0,081403107
1994;2;-0,0271;-0,0224;-0,0146;-0,0255;-0,0046;-0,0037;-0,006;-0,0012;-0,0271;-0,0358;-0,0173;-0,0023;0,0042;-0,0236;-0,0399;-0,021784708;0,001825147;-0,009;0,001292801;0,000260978;-0,0288;-0,0178;-0,0092;-0,0052;0,0344;-0,03700313;-0,014470776;-0,030201576;-0,021727633
1994;3;-0,0439;-0,0444;-0,0428;-0,0324;-0,0522;-0,0507;-0,0457;-0,0592;-0,0439;-0,0413;-0,0471;-0,0446;-0,0302;-0,0137;-0,0382;-0,022644917;0,003053721;-0,0086;0,00288451;0,002023837;-0,0317;-0,023;-0,0443;-0,0548;-0,0403;-0,03000546;-0,044685325;-0,048403337;-0,01193855
1994;4;0,0129;0,0089;0,0103;0,0206;0,0008;0,0072;0,0094;-0,0057;0,0129;0,0206;0,0052;0,006;0,0328;0,0003;-0,0129;-0,008883267;0,002800332;-0,0048;0,002131913;0,001149959;-0,0116;-0,0083;-0,0162;-0,0028;0,0162;0,039631809;0,029282836;-0,091376313;0,026217399
1994;5;0,0163;0,0097;-0,0046;-0,0069;-0,0025;-0,0084;-0,0039;-0,0239;0,016;0,0158;0,0154;-0,0012;-0,0009;-0,0053;-0,0047;0,001074181;0,003279333;0,0013;0,003292238;0,002881478;-0,0059;0;0,001;-0,0055;0,0203;-0,044227946;0,000983316;-0,017384795;0,014884258
1994;6;-0,0247;-0,0273;-0,0322;-0,0207;-0,0427;-0,0326;-0,0157;-0,0465;-0,0245;-0,026;-0,0213;-0,0262;0,0197;0,0073;-0,0081;-0,0024578;0,004030845;0,0022;0,004113459;0,004142293;-0,0058;-0,0018;0,0077;-0,025;-0,0217;-0,012357547;-0,004389017;-0,035215441;0,0246038
1994;7;0,0328;0,0308;0,0353;0,0456;0,0259;0,0175;0,0206;0,02;0,0328;0,0339;0,0322;0,0184;0,0048;0,0096;0,0294;0,016483832;0,004023224;0,0095;0,004363624;0,004868606;0,0256;0,0184;0,009;0,0029;-0,0025;0,050531139;0,017392887;-0,039396332;0,017219279
1994;8;0,0408;0,0439;0,0512;0,0322;0,0686;0,055;0,0406;0,0773;0,0408;0,0276;0,0533;0,0337;0,0174;-0,0035;-0,0067;0,00319083;0,003852655;0,0025;0,004157233;0,004249741;-0,0034;0,0014;0,009;0,0171;0,0055;0,029908292;0,02850962;-0,0165327;-0,067417146
1994;9;-0,0245;-0,0185;-0,0197;-0,0272;-0,013;-0,0031;-0,0072;0,0035;-0,0245;-0,0352;-0,0143;0,0105;-0,0285;0,0045;-0,03;-0,014274506;0,004009658;-0,0036;0,003492582;0,002524274;-0,0238;-0,0144;-0,0005;-0,0326;-0,0203;-0,041461764;-0,027856053;-0,048295718;-0,009413566
1994;10;0,0225;0,0155;0,0039;-0,0067;0,0136;-0,0038;-0,0087;0,0107;0,0225;0,021;0,0233;0,0115;0,0277;0,0142;-0,0036;-0,001800118;0,004049112;0,0027;0,004305393;0,004090744;-0,0047;-0,0007;0,001;-0,0415;-0,0371;0,041615564;0,026787854;-0,018249244;0,004501432
1994;11;-0,0365;-0,0365;-0,0419;-0,0452;-0,0389;-0,0392;-0,0379;-0,0401;-0,0365;-0,0403;-0,0333;-0,0326;-0,054;-0,0092;0,0062;-0,004816467;0,003595516;-0,0055;0,003254724;0,002425746;0,0028;-0,0018;-0,0102;-0,0339;-0,0325;-0,040107503;-0,044966307;-0,021769384;-0,032717726
1994;12;0,0146;0,0123;0,013;0,0098;0,016;0,0257;0,0228;0,0173;0,0146;0,0125;0,0167;0,0002;0,0093;0,0003;0,0162;0,005443808;0,005788194;0,002;0,004894055;0,003846824;0,0141;0,008;0,0151;0,0788;0,0617;0,003792273;0,008007483;-0,013108424;0,03385714
1995;1;0,0258;0,022;0,0173;0,0257;0,0084;-0,01;0,0009;-0,0125;0,0258;0,027;0,0253;0,0283;-0,0394;0,0172;0,0262;0,018306156;0,00536065;0,0156;0,006156954;0,007709474;0,0226;0,019;0,0136;-0,0282;-0,0148;-0,009739028;-0,016694418;0,011738056;-0,024849837
1995;2;0,0388;0,0404;0,0449;0,0451;0,0447;0,0364;0,0441;0,0424;0,0388;0,0385;0,038;0,0252;-0,0516;0,0286;0,0273;0,024840537;0,004843055;0,016;0,005515754;0,006698659;0,0271;0,0217;0,0292;0,0166;0,0325;0,020666358;0,012841485;-0,045796865;0,008076607
1995;3;0,0295;0,0265;0,0256;0,0208;0,0306;0,0215;0,0171;0,0269;0,0295;0,028;0,0311;0,0145;0,0646;0,036;0,0072;0,005768353;0,005487256;0,0054;0,005547798;0,005463314;0,0123;0,0067;0,0091;-0,002;-0,006;0,044304224;0,046422995;-0,031356655;0,013620227
1995;4;0,0294;0,0251;0,0191;0,0265;0,0113;0,0223;0,0281;0,0076;0,0294;0,033;0,0267;0,0352;0,0351;0,0161;0,0165;0,014549728;0,004745924;0,0102;0,004952021;0,005757373;0,0156;0,0131;0,0237;-0,0045;0,0023;0,029973175;0,033146986;0,016406078;0,030622118
1995;5;0,0395;0,0348;0,0258;0,0322;0,0189;0,0187;0,0221;0,0136;0,0395;0,0439;0,0356;0,0298;-0,0188;0,0336;0,0752;0,041498338;0,005242483;0,0202;0,005943368;0,007389264;0,0605;0,0395;0,025;0,0401;0,045;0,018533951;0,00689445;0,069981584;-0,008445142
1995;6;0,0231;0,0298;0,0424;0,0257;0,0602;0,0495;0,0366;0,0618;0,0231;0,0077;0,0377;0,0568;-0,018;0,003;0,0113;0,008551911;0,005505375;0,006;0,005294632;0,0053733;0,0079;0,0066;0,0048;0,0208;0,0177;0,007480961;-0,001965302;-0,034929635;-0,017843172
1995;7;0,033;0,0402;0,0555;0,0383;0,0737;0,0582;0,0481;0,0739;0,033;0,0351;0,0324;0,0645;0,0572;0,0069;-0,014;-0,003942843;0,004831404;0,0023;0,005095748;0,004781372;-0,0098;-0,0025;0,0154;0,0116;0,0156;0,050161845;0,048362734;-0,016995384;0,026114978
1995;8;0,0025;0,0107;0,0149;0,0214;0,008;0,0215;0,0285;0,0126;0,0027;0,0081;-0,0031;0,0358;-0,0335;-0,0144;0,0205;0,010865412;0,005114222;0,0062;0,005059557;0,004918245;0,0207;0,0118;0,0049;0,0067;0,0149;-0,040457142;-0,023842539;-0,032657417;0,021198327
1995;9;0,0423;0,0361;0,0254;0,0211;0,0301;0,0172;0,0158;0,0217;0,0421;0,0352;0,0488;0,0195;0,0158;0,0147;0,0181;0,008075529;0,004598522;0,006;0,004365819;0,004299056;0,0158;0,0095;0,0124;0,0171;0,0183;0,028283076;0,027505376;-0,014011474;0,004224221
1995;10;-0,0036;-0,0117;-0,0225;-0,017;-0,0283;-0,0434;-0,04;-0,0473;-0,0036;-0,0156;0,0083;-0,0487;-0,0259;0,0227;0,0297;0,01447986;0,004588107;0,0091;0,005087681;0,00531419;0,0203;0,0147;0,014;-0,0318;-0,0184;-0,006602525;-0,017324598;-0,001007049;0,010064516
1995;11;0,0438;0,0417;0,045;0,0446;0,0454;0,0393;0,0438;0,0474;0,0438;0,0519;0,0359;0,0192;0,0255;0,0261;0,0231;0,017481932;0,00434572;0,0099;0,004639067;0,004922865;0,022;0,0144;0,0085;0,0119;0,01;0,005246273;0,033118663;-0,00672043;0,026997104
1995;12;0,0193;0,0154;-0,0006;0,0087;-0,0104;0,0281;0,0258;0,0237;0,0193;0,0283;0,0116;0,0239;0,0368;0,0186;0,027;0,012122762;0,005523275;0,008;0,005331011;0,00546005;0,0229;0,0144;0,0164;0,0604;0,0549;0,029805397;0,02767075;0,005976545;0,102272162
1996;1;0,0339;0,0266;0,0197;0,0188;0,0208;0,0016;0,0026;-0,0102;0,0339;0,0291;0,0379;0,0028;0,0049;0,0023;-0,0005;0,00912989;0,004732066;0,0088;0,005038543;0,005956362;0,0003;0,0063;0,0124;0,0096;0,0192;0,004761074;0,016575421;0,061876471;-0,001617478
1996;2;0,0092;0,0162;0,0237;0,0083;0,0398;0,0343;0,0241;0,0481;0,0092;0,0092;0,009;0,0369;0,0034;-0,0157;-0,0493;-0,017837937;0,004009007;-0,007;0,003856206;0,002915966;-0,0383;-0,0176;0,0005;0,0123;0,0077;0,016362255;0,004562925;-0,006756043;0,040088013
1996;3;0,0098;0,0114;0,0125;0,0144;0,0104;0,0187;0,0253;0,0227;0,0098;0,0232;-0,0042;0,0228;0,0198;0,0011;-0,0198;-0,010620664;0,004223348;-0,002;0,003441442;0,003251009;-0,0092;-0,0077;-0,0092;0,0009;-0,0014;0,010106836;0,015105547;-0,011053247;0,065004927
1996;4;0,0146;0,0241;0,0374;0,0132;0,0626;0,0559;0,0314;0,078;0,0146;0,011;0,0187;0,0848;0,0398;0,0084;-0,0178;-0,007805491;0,004358219;-0,0022;0,00459044;0,004489592;-0,0136;-0,0049;-0,0018;-0,0009;0,0032;0,005440357;0,021998623;0,00236432;0,057731096
1996;5;0,0254;0,0266;0,0156;0,0099;0,0216;0,0393;0,0336;0,0452;0,0254;0,0148;0,036;0,0749;-0,0133;-0,0031;-0,0046;-0,003779699;0,00467845;0,0009;0,004342339;0,004166052;-0,0021;-0,0017;0,0037;0,0215;0,0271;0,005894695;-0,000632448;0,011364855;-0,007897766
1996;6;0,0038;-0,0084;-0,0207;-0,0008;-0,0413;-0,0383;-0,0146;-0,0618;0,0038;-0,005;0,0125;-0,0582;0,0041;0,0119;0,0214;0,013272027;0,004095198;0,0087;0,004157491;0,00446785;0,0164;0,0127;0,0021;0,0183;0,0138;0,009170535;0,003556558;0,019399979;0,038798385
1996;7;-0,0442;-0,0537;-0,0622;-0,048;-0,077;-0,0841;-0,0597;-0,1197;-0,0442;-0,0428;-0,0455;-0,0943;-0,0324;0,0182;-0,0005;0,001894975;0,004408725;0,0029;0,004715258;0,004637595;0,0003;0,0025;0,0103;0,0045;0,0086;-0,014387744;-0,036850713;-0,035981697;-0,047324705
1996;8;0,021;0,0309;0,053;0,0497;0,0565;0,0594;0,0504;0,0727;0,021;0,028;0,0143;0,0476;0,0001;0,0176;-0,0129;-0,002244458;0,0049444;0,0029;0,004508206;0,004898953;-0,0078;-0,0016;0,0142;0,0358;0,0407;0,027765989;0,009915484;0,020280475;0,032202174
1996;9;0,0561;0,0538;0,0455;0,0342;0,0573;0,0376;0,029;0,058;0,0561;0,0422;0,0691;0,0291;0,0213;0,0143;0,0279;0,01841952;0,004789377;0,0097;0,005178323;0,005825272;0,0249;0,017;0,0205;0,0216;0,0174;0,019207192;0,037599058;0,014485092;0,035468487
1996;10;0,0276;0,0143;0,0016;0,0234;-0,0212;-0,0145;0,0048;-0,0459;0,0276;0,0338;0,022;-0,0175;-0,012;0,0273;0,0388;0,02283655;0,004494654;0,0128;0,004675747;0,005373277;0,0338;0,0221;0,0076;0,0245;0,0321;0,021390287;0,00547981;-0,002084419;-0,002476014
1996;11;0,0756;0,0681;0,06;0,0634;0,0565;0,0436;0,0519;0,0236;0,0756;0,0768;0,0745;0,0288;0,0313;0,0236;0,0324;0,018707295;0,00452049;0,0087;0,004199635;0,004665352;0,0305;0,0176;0,0202;0,0446;0,0455;0,048858875;0,054534822;0,01305483;0,083216854
1996;12;-0,0196;-0,0127;-0,0049;0,0028;-0,0128;0,0241;0,0221;0,0075;-0,0196;-0,0165;-0,023;0,0204;-0,0186;-0,0063;-0,0238;-0,012766497;0,004300548;-0,001;0,004620083;0,004325785;-0,0206;-0,0085;0,0114;0,1067;0,0996;0,017633236;-0,017446992;0,046701031;0,009645162
1997;1;0,0622;0,0546;0,0337;0,0315;0,0356;0,0227;0,0263;0,0265;0,0622;0,0458;0,0787;0,042;-0,0237;-0,0258;-0,0065;0,001606259;0,004748355;0,004;0,004491377;0,004362173;-0,0032;0,0025;0,0075;0,0016;0,0111;0,001112608;0,010629454;0,093075938;-0,01470171
1997;2;0,0079;-0,0011;0,0026;0,0212;-0,0138;-0,0246;0,0045;-0,0474;0,0079;0,0073;0,0082;-0,0206;0,0182;-0,0069;-0,0011;0,000296545;0,003992384;0,002;0,004125147;0,003879282;0,002;0,0011;0,0143;-0,0032;0,0009;0,011595272;0,010081029;0,07136421;-0,068937992
1997;3;-0,0414;-0,0445;-0,0476;-0,0344;-0,0592;-0,0474;-0,0254;-0,0714;-0,0414;-0,0348;-0,048;-0,049;-0,001;-0,012;-0,0229;-0,01309593;0,003937105;-0,002;0,003960267;0,003330055;-0,0212;-0,0097;-0,0192;0,0038;-0,0093;0,030633333;-0,021209878;-0,014634146;0,016867883
1997;4;0,0596;0,045;0,0253;0,0267;0,0241;0,0037;0,0127;-0,013;0,0596;0,0378;0,0808;-0,0276;0,002;-0,0062;0,0235;0,015212086;0,004841572;0,0088;0,004803734;0,005029198;0,0202;0,0149;0,0112;-0,031;-0,0228;-0,006561223;0,031235436;-0,005718675;0,02313418
1997;5;0,0609;0,071;0,0766;0,0654;0,0864;0,1108;0,0839;0,1432;0,0609;0,0626;0,0589;0,1022;0,0654;0,025;0,0098;0,008789372;0,006069799;0,0074;0,005456817;0,006187228;0,0096;0,0087;0,0256;0,0295;0,032;0,041068758;0,060291193;-0,001030131;0,007151497
1997;6;0,0445;0,0437;0,0305;0,0344;0,0271;0,0524;0,0563;0,0387;0,0445;0,038;0,0506;0,0498;0,054;0,0124;0,0178;0,011648114;0,003698042;0,0067;0,004493899;0,005185073;0,0221;0,0116;0,0122;0,0513;0,048;0,048456258;0,048538121;0,061785684;-0,05409986
1997;7;0,0797;0,0777;0,0727;0,0717;0,0736;0,0543;0,0565;0,0566;0,0797;0,0798;0,0788;0,0605;0,0159;-0,0036;0,0534;0,0288741;0,004644202;0,0118;0,00452175;0,005188713;0,0563;0,028;0,0238;0,0285;0,0299;0,045402468;0,044798275;0,023713176;0,040969401
1997;8;-0,0561;-0,0372;-0,0034;-0,0037;-0,0031;0,0224;0,0225;0,0293;-0,0561;-0,0451;-0,0664;0,0509;-0,086;-0,0055;-0,0257;-0,010769764;0,004664445;0,0001;0,004218939;0,003932397;-0,0249;-0,0085;-0,0014;-0,0075;-0,002;-0,058557078;-0,068107492;-0,056763381;0,02529031
1997;9;0,0547;0,0577;0,053;0,0578;0,0488;0,0726;0,0719;0,0761;0,0547;0,0583;0,0508;0,0844;0,0551;0,026;0,0263;0,01649705;0,004392885;0,0078;0,005150664;0,005455907;0,0248;0,0145;0,0158;0,0924;0,0799;0,095457766;0,053023365;0,005615623;0,025294582
1997;10;-0,0335;-0,034;-0,0479;-0,0358;-0,0586;-0,0442;-0,0314;-0,0537;-0,0335;-0,0371;-0,0299;-0,0386;-0,091;-0,0006;0,0299;0,017233868;0,004574787;0,0079;0,004326826;0,004585176;0,0234;0,0145;0,0035;-0,028;-0,0255;-0,050604039;-0,053887486;-0,052425404;0,02751053
1997;11;0,046;0,0333;0,022;0,0361;0,0095;-0,0052;0,0072;-0,0269;0,046;0,0381;0,0541;-0,0155;-0,0119;-0,0082;0,0127;0,000778842;0,003920119;0,0018;0,003911835;0,003505975;0,0066;0,0033;0,007;0,0173;0,017;0,013876791;0,016375063;-0,012402146;-0,098592478
1997;12;0,0172;0,017;0,0218;0,0403;0,0054;0,0166;0,0292;-0,0027;0,0173;0,0223;0,012;-0,0171;0,0092;-0,0025;0,0166;0,012411937;0,004399811;0,0069;0,004683598;0,004864093;0,0166;0,0104;0,0135;0,0248;0,0197;0,035097807;0,010895892;0,022978269;-0,067576382
1998;1;0,0111;0,0044;-0,0175;-0,018;-0,017;-0,016;-0,0158;-0,0079;0,0111;-0,0125;0,0337;0,0201;0,0304;0,0049;0,0191;0,017575216;0,004974601;0,0107;0,00485695;0,005524343;0,0121;0,0132;0,0186;-0,0127;-0,0047;0,040222891;0,026582574;0,011318126;-0,016117117
1998;2;0,0719;0,0734;0,0798;0,0685;0,0929;0,0749;0,0773;0,088;0,0719;0,0753;0,0691;0,0906;0,0688;0,0095;-0,0075;-0,004026221;0,003844256;-0,0007;0,003586064;0,003300486;-0,0026;-0,001;0,0051;-0,0165;-0,017;0,076774712;0,066364843;0,011621901;-0,065984687
1998;3;0,051;0,0506;0,0457;0,0469;0,0443;0,0415;0,0499;0,0435;0,051;0,0502;0,0514;0,0578;0,0322;0,0066;0,0014;0,002482182;0,004383389;0,0037;0,004949951;0,005036368;0,0036;0,0033;0,007;0,0255;0,0165;0,069878637;0,041019334;0,001701983;-0,005193401
1998;4;0,0101;0,011;-0,0003;0,0008;-0,0016;0,005;0,0089;0,0078;0,0101;0,0118;0,0084;0,0375;0,0053;0,0146;0,004;0,004038021;0,004397562;0,0054;0,00462228;0,004592797;0,0064;0,0051;0,0031;-0,0336;-0,0321;0,018113227;0,00859696;-0,015291819;-0,027268241
1998;5;-0,0174;-0,0271;-0,0311;-0,0246;-0,0387;-0,0536;-0,0425;-0,0615;-0,0174;-0,0143;-0,0201;-0,0378;-0,0151;-0,0006;0,0183;0,009430417;0,004632771;0,0056;0,004146262;0,003925085;0,0186;0,0102;0,0057;-0,0089;-0,0085;0,018999483;-0,013691212;-0,017944957;-0,047176886
1998;6;0,0407;0,0354;0,0104;-0,0006;0,0231;-0,0016;-0,0033;0,0126;0,0407;0,0075;0,0709;-0,0273;-0,0027;0,0016;0,0235;0,00913633;0,004451758;0,0054;0,004859828;0,004966832;0,0138;0,0081;0,0055;-0,0003;-0,0062;0,009716926;0,022552461;0,013792498;-0,035454426
1998;7;-0,0105;-0,0227;-0,0511;-0,0557;-0,0457;-0,0798;-0,0753;-0,0691;-0,0105;-0,0215;0;-0,0633;0,0108;0,0084;-0,0051;0,003100667;0,004708648;0,0036;0,004621713;0,004667748;-0,0075;0,0023;0,0081;-0,069;-0,0656;0,018530637;-0,002759416;-0,02712305;-0,078610969
1998;8;-0,1447;-0,1565;-0,1611;-0,1463;-0,1782;-0,1929;-0,1744;-0,2221;-0,1447;-0,1611;-0,1304;-0,1989;-0,1366;-0,0008;0,0483;0,028605262;0,00471396;0,0163;0,005066025;0,006049092;0,0096;0,019;-0,0387;-0,0921;-0,1035;-0,127008835;-0,134518781;-0,054600517;-0,05901581
1998;9;0,0641;0,0668;0,0667;0,063;0,071;0,0753;0,0544;0,076;0,0641;0,0607;0,067;0,0281;-0,0207;0,0509;0,0329;0,037505369;0,001918221;0,0179;0,005841918;0,007120848;0,0342;0,0196;0,016;0,0599;0,0635;-0,041428171;0,016328173;-0,046165442;0,102206517
1998;10;0,0816;0,0751;0,0745;0,0658;0,0845;0,0421;0,0401;0,0641;0,0816;0,0787;0,0841;0,0251;0,1077;0,0024;-0,0169;-0,003029273;0,004447131;0,0025;0,003926063;0,004388883;-0,0253;-0,0055;-0,016;-0,0181;-0,0272;0,078539542;0,089054623;0,002173054;-0,046910707
1998;11;0,0607;0,0617;0,0499;0,0365;0,0654;0,0531;0,044;0,074;0,0607;0,0524;0,0678;0,0733;0,0534;-0,007;0,0088;-0,005950677;0,003084767;-0,0015;0,003208057;0,002375691;0,0234;0,0049;0,0423;0,0158;0,0182;0,051830778;0,058245791;0,031145279;-0,121674557
1998;12;0,0581;0,0645;0,0567;0,022;0,0967;0,0623;0,0389;0,0776;0,0581;0,035;0,0767;0,0124;0,0326;0,0286;-0,0016;0,003842044;0,004483565;0,0025;0,004072842;0,003991391;0,0034;0,0038;0;-0,018;-0,0301;0,042412401;0,047676748;0,025998853;-0,017209398
1999;1;0,042;0,0365;-0,0389;-0,0105;0,0452;0,0123;-0,0114;-0,0126;0,042;0,02;0,0616;0,0552;-0,0063;0,0064;0,0098;0,005065555;0,003505744;0,0041;0,003672815;0,003878278;0,0149;0,0079;0,0159;-0,0244;-0,0199;-0,007681549;0,020776519;0,007359791;0,004364968
1999;2;-0,0312;-0,0373;-0,0521;-0,0223;-0,0294;-0,0811;-0,081;-0,0978;-0,0312;-0,0218;-0,0393;-0,0562;-0,0216;-0,0336;-0,0476;-0,02713884;0,002693772;-0,0088;0,002846792;0,002123874;-0,0369;-0,0177;-0,0065;-0,0157;-0,0269;-0,026645059;-0,027701296;0,020068436;-0,04598755
1999;3;0,04;0,0393;0,029;0,0372;0,0676;0,0148;-0,0038;0,0294;0,04;0,0301;0,0482;-0,0595;0,0497;-0,0023;-0,0034;0,007408174;0,001029059;0,0069;0,004677248;0,005340118;0,0014;0,0056;0,0081;-0,0044;-0,005;0,009593062;0,040494968;0,004805077;0,168829376
1999;4;0,0385;0,0468;0,0781;0,0804;0,0511;0,0887;0,0877;0,0469;0,0385;0,0864;-0,0021;0,0349;0,0508;0,0016;0,0019;0,003105769;0,001913698;0,0031;0,003499506;0,003398945;-0,0016;0,004;0,013;0,0955;0,0971;0,028491154;0,038324442;0,034828115;0,04132787
1999;5;-0,0239;-0,02;0,0048;0,0056;-0,0302;0,0167;0,0397;0,0044;-0,0239;-0,0181;-0,0295;0,0338;-0,05;-0,0272;-0,0163;-0,015327454;0,008328882;-0,003;0,002597005;0,001570939;-0,0156;-0,0083;-0,0153;0,0209;0,022;-0,049295874;-0,037594369;-0,025285552;-0,054567266
1999;6;0,0556;0,0516;0,0548;0,0115;0,0656;0,0583;0,0618;0,0544;0,0556;0,0383;0,0728;0,0122;0,0439;-0,0149;-0,011;0,001251758;0,002792978;0,0011;0,004940737;0,005152707;-0,0126;-0,0055;-0,0056;-0,0187;-0,0138;0,015541469;0,045545592;0,019321943;0,06431475
1999;7;-0,0313;-0,032;-0,021;-0,0331;-0,0342;-0,0224;-0,0159;-0,001;-0,0313;-0,0308;-0,0315;0,0121;0,0227;0,0214;-0,0058;-0,001376303;0,004474463;0,0013;0,004132003;0,003782403;-0,0097;-0,0039;0,0005;-0,0291;-0,0367;0,007926803;-0,004069313;-0,050285213;0,035873759
1999;8;-0,005;-0,0092;-0,0335;-0,0298;-0,0082;-0,0379;-0,0419;-0,0455;-0,005;-0,0251;0,0133;0,0219;0,0033;-0,0018;-0,0049;0,000838409;0,004058314;0,0014;0,00372948;0,002836484;-0,0039;-0,0008;-0,0101;-0,01;-0,0218;0,008821656;-0,002864771;-0,017464424;0,070384398
1999;9;-0,0274;-0,0244;-0,0308;-0,0492;-0,0263;-0,0014;-0,018;0,0238;-0,0274;-0,0395;-0,0169;0,0039;0,0082;0,016;0,0091;0,009891198;0,004938501;0,0084;0,004848202;0,00504998;0,0092;0,0126;0,0002;-0,0412;-0,0372;-0,009056738;-0,010764827;-0,066020878;0,053037382
1999;10;0,0633;0,0629;0,0517;0,044;0,0701;0,0037;-0,024;0,0148;0,0633;0,0566;0,069;0,0233;0,0374;0,0008;0,0012;-0,000108502;0,004064636;0,0026;0,003333862;0,002781909;0,0021;0,0033;0,0012;-0,0225;-0,0258;0,035447999;0,050902578;0,002920149;-0,05156909
1999;11;0,0202;0,0342;0,0529;-0,0206;0,076;0,0598;0,0234;0,0573;0,0202;-0,0059;0,0428;0,1575;0,0408;-0,0154;-0,0059;0,000168643;0,004072624;0,0016;0,003904286;0,003079112;-0,0017;0,0002;0,0166;-0,015;-0,021;0,025706937;0,027115201;-0,001706827;0,040463672
1999;12;0,0598;0,0759;0,0601;0,0254;0,1319;0,1146;0,0283;0,1248;0,0598;0,0374;0,0779;0,0541;0,0937;0,0068;-0,016;-0,004659208;0,004971861;-0,0003;0,004649834;0,003989213;-0,0088;-0,0048;0,0071;0,0307;0,03;0,101316002;0,079966557;0,031982299;0,042238736
2000;1;-0,0503;-0,0418;-0,0283;-0,0637;-0,0089;-0,0169;-0,0521;-0,0123;-0,0503;-0,0319;-0,0667;0,0047;-0,0622;-0,0331;0,0125;-0,008317301;0,003900673;-0,0022;0,003974918;0,00372299;0,0022;-0,0017;-0,0077;0,0061;0,0034;-0,072286685;-0,058160231;-0,002923692;0,072302988
2000;2;-0,0191;0,0254;0,0701;-0,0601;0,1783;0,1651;0,0462;0,2109;-0,0191;-0,0627;0,0207;0,0526;0,0283;0,0026;0,0296;0,008988514;0,004702362;0,0076;0,004636862;0,004847343;0,0081;0,0118;0,0014;-0,0151;-0,0131;0,050980622;0,001746316;-0,034112013;0,062475381
2000;3;0,0975;0,0569;0,086;0,1229;0,012;-0,0669;0,0392;-0,0874;0,0976;0,1039;0,0921;0,0397;0,0348;0,0268;0,0314;0,022014552;0,005374001;0,007;0,004864348;0,004683097;0,0159;0,014;-0,0091;0,035;0,0324;0,02300555;0,068145725;-0,026816434;-0,011606979
2000;4;-0,03;-0,0521;-0,0349;0,0148;-0,0995;-0,0596;0,0071;-0,0362;-0,0301;-0,0067;-0,0498;-0,0863;-0,0541;-0,031;-0,0066;-0,004421492;0,004715758;0,0019;0,004713487;0,005430101;-0,0126;-0,0049;0,0074;0,0673;0,0659;-0,04523463;-0,043179244;0,027659353;-0,009108017
2000;5;-0,0204;-0,0341;-0,0131;-0,0009;-0,0523;-0,0578;-0,0153;-0,0476;-0,0204;0,0031;-0,0406;-0,0387;-0,0267;0,0102;-0,0046;0,003903947;0,006582402;0,003;0,005960263;0,004797831;-0,0139;-0,0016;-0,012;0,0103;0,0105;-0,009317121;-0,026254865;0,044520894;0,111973522
2000;6;0,0249;0,0442;0,0167;-0,0585;0,1149;0,0929;0,0286;0,093;0,0249;-0,0394;0,0817;0,066;0,0427;0,023;0,023;0,019754079;0,005122833;0,013;0,005194923;0,006303807;0,0301;0,0215;0,0247;0,0249;0,0265;0,020266956;0,032669833;0,027705124;0,071267505
2000;7;-0,015;-0,0195;0,0156;0,0381;-0,0584;-0,0338;0,0197;-0,0682;-0,0149;0,0206;-0,0441;-0,0166;-0,0446;-0,0107;0,0149;0,007739602;0,003954902;0,0061;0,004642894;0,003597051;0,0159;0,0088;0,0118;0,0877;0,085;-0,017096537;-0,029087871;0,051182958;-0,076798349
2000;8;0,0619;0,0728;0,1121;0,0681;0,1193;0,076;0,0591;0,1214;0,0619;0,0664;0,0578;0,0952;0,01;-0,0095;0,0208;0,014300059;0,005309342;0,0092;0,00519692;0,004408673;0,0146;0,014;0,016;-0,0399;-0,0397;-0,012905675;0,031565129;-0,010581062;0,1540883
2000;9;-0,0529;-0,0467;-0,0073;0,0213;-0,0347;-0,0298;-0,0021;-0,0515;-0,0529;-0,0003;-0,0977;0,0126;-0,05;0,0029;-0,0085;0,008366941;0,005201178;0,0079;0,005104622;0,005246103;0,0033;0,0076;-0,0135;0,0293;0,0322;-0,047962659;-0,054081182;-0,052292913;-0,013691576
2000;10;-0,0043;-0,0204;-0,0336;0,0279;-0,0581;-0,0434;0,0065;0,0081;-0,0043;0,0186;-0,0263;-0,0609;-0,0303;-0,0156;0,0157;0,008519339;0,004729395;0,006;0,005288579;0,005050829;0,0071;0,0057;-0,0179;-0,0463;-0,0429;-0,008743323;-0,01770319;0,00678971;0,002253731
2000;11;-0,0789;-0,099;-0,0748;-0,0001;-0,1664;-0,1027;-0,0652;-0,1486;-0,0788;-0,0508;-0,1066;-0,0501;-0,0444;0,0157;0,0299;0,021393043;0,006031396;0,0118;0,005511961;0,005995571;0,0155;0,0158;-0,0346;0,0174;0,0119;-0,039900589;-0,061681348;0,006079027;0,092153662
